filename,sub,accuracy,RT,feature1,feature2,feature3,feature4,feature5,feature6,feature7,targets
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,55,0,0.497,0.239,0.336,0.545,0.704,0.568,0.423,0.666,0.497
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.197,1.427,1.822,1.4,1.082,1.344,1.01,1.146,1.197
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,2.275,1.822,1.4,1.082,1.344,1.01,1.146,1.197,2.275
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.198,1.4,1.082,1.344,1.01,1.146,1.197,2.275,1.198
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.193,1.082,1.344,1.01,1.146,1.197,2.275,1.198,1.193
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.191,1.344,1.01,1.146,1.197,2.275,1.198,1.193,1.191
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.05,1.01,1.146,1.197,2.275,1.198,1.193,1.191,1.05
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.279,1.146,1.197,2.275,1.198,1.193,1.191,1.05,1.279
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.423,1.197,2.275,1.198,1.193,1.191,1.05,1.279,1.423
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.582,2.275,1.198,1.193,1.191,1.05,1.279,1.423,1.582
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.445,1.198,1.193,1.191,1.05,1.279,1.423,1.582,1.445
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.301,1.193,1.191,1.05,1.279,1.423,1.582,1.445,1.301
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.11,1.191,1.05,1.279,1.423,1.582,1.445,1.301,1.11
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.213,1.05,1.279,1.423,1.582,1.445,1.301,1.11,1.213
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.467,1.279,1.423,1.582,1.445,1.301,1.11,1.213,1.467
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.061,1.423,1.582,1.445,1.301,1.11,1.213,1.467,1.061
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.179,1.582,1.445,1.301,1.11,1.213,1.467,1.061,1.179
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.291,1.445,1.301,1.11,1.213,1.467,1.061,1.179,1.291
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.122,1.301,1.11,1.213,1.467,1.061,1.179,1.291,1.122
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.186,1.11,1.213,1.467,1.061,1.179,1.291,1.122,1.186
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.543,1.213,1.467,1.061,1.179,1.291,1.122,1.186,1.543
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.136,1.467,1.061,1.179,1.291,1.122,1.186,1.543,1.136
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.486,1.061,1.179,1.291,1.122,1.186,1.543,1.136,1.486
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.308,1.179,1.291,1.122,1.186,1.543,1.136,1.486,1.308
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.261,1.291,1.122,1.186,1.543,1.136,1.486,1.308,1.261
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,2.092,1.122,1.186,1.543,1.136,1.486,1.308,1.261,2.092
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.102,1.186,1.543,1.136,1.486,1.308,1.261,2.092,1.102
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.389,1.543,1.136,1.486,1.308,1.261,2.092,1.102,1.389
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.347,1.136,1.486,1.308,1.261,2.092,1.102,1.389,1.347
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,2.817,1.486,1.308,1.261,2.092,1.102,1.389,1.347,2.817
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.293,1.308,1.261,2.092,1.102,1.389,1.347,2.817,1.293
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.577,1.261,2.092,1.102,1.389,1.347,2.817,1.293,1.577
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.029,2.092,1.102,1.389,1.347,2.817,1.293,1.577,1.029
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.076,1.102,1.389,1.347,2.817,1.293,1.577,1.029,1.076
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.199,1.389,1.347,2.817,1.293,1.577,1.029,1.076,1.199
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.491,1.347,2.817,1.293,1.577,1.029,1.076,1.199,1.491
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.595,2.817,1.293,1.577,1.029,1.076,1.199,1.491,1.595
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.196,1.293,1.577,1.029,1.076,1.199,1.491,1.595,1.196
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.264,1.577,1.029,1.076,1.199,1.491,1.595,1.196,1.264
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.482,1.029,1.076,1.199,1.491,1.595,1.196,1.264,1.482
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.585,1.076,1.199,1.491,1.595,1.196,1.264,1.482,1.585
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.075,1.199,1.491,1.595,1.196,1.264,1.482,1.585,1.075
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.129,1.491,1.595,1.196,1.264,1.482,1.585,1.075,1.129
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.169,1.595,1.196,1.264,1.482,1.585,1.075,1.129,1.169
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,2.21,1.196,1.264,1.482,1.585,1.075,1.129,1.169,2.21
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.181,1.264,1.482,1.585,1.075,1.129,1.169,2.21,1.181
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.647,1.482,1.585,1.075,1.129,1.169,2.21,1.181,1.647
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.117,1.585,1.075,1.129,1.169,2.21,1.181,1.647,1.117
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.301,1.075,1.129,1.169,2.21,1.181,1.647,1.117,1.301
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,2.32,1.129,1.169,2.21,1.181,1.647,1.117,1.301,2.32
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.061,1.169,2.21,1.181,1.647,1.117,1.301,2.32,1.061
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.248,2.21,1.181,1.647,1.117,1.301,2.32,1.061,1.248
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.451,1.181,1.647,1.117,1.301,2.32,1.061,1.248,1.451
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.021,1.647,1.117,1.301,2.32,1.061,1.248,1.451,1.021
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.212,1.117,1.301,2.32,1.061,1.248,1.451,1.021,1.212
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.529,1.301,2.32,1.061,1.248,1.451,1.021,1.212,1.529
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.034,2.32,1.061,1.248,1.451,1.021,1.212,1.529,1.034
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.355,1.061,1.248,1.451,1.021,1.212,1.529,1.034,1.355
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.24,1.248,1.451,1.021,1.212,1.529,1.034,1.355,1.24
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.208,1.451,1.021,1.212,1.529,1.034,1.355,1.24,1.208
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.059,1.021,1.212,1.529,1.034,1.355,1.24,1.208,1.059
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.283,1.212,1.529,1.034,1.355,1.24,1.208,1.059,1.283
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.24,1.529,1.034,1.355,1.24,1.208,1.059,1.283,1.24
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.371,1.034,1.355,1.24,1.208,1.059,1.283,1.24,1.371
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.002,1.355,1.24,1.208,1.059,1.283,1.24,1.371,1.002
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.234,1.24,1.208,1.059,1.283,1.24,1.371,1.002,1.234
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,2.053,1.208,1.059,1.283,1.24,1.371,1.002,1.234,2.053
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.291,1.059,1.283,1.24,1.371,1.002,1.234,2.053,1.291
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,2.837,1.283,1.24,1.371,1.002,1.234,2.053,1.291,2.837
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.193,1.24,1.371,1.002,1.234,2.053,1.291,2.837,1.193
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.029,1.371,1.002,1.234,2.053,1.291,2.837,1.193,1.029
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.986,1.002,1.234,2.053,1.291,2.837,1.193,1.029,0.986
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.249,1.234,2.053,1.291,2.837,1.193,1.029,0.986,1.249
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.013,2.053,1.291,2.837,1.193,1.029,0.986,1.249,1.013
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.981,1.291,2.837,1.193,1.029,0.986,1.249,1.013,0.981
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.082,2.837,1.193,1.029,0.986,1.249,1.013,0.981,1.082
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.028,1.193,1.029,0.986,1.249,1.013,0.981,1.082,1.028
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.407,1.029,0.986,1.249,1.013,0.981,1.082,1.028,1.407
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.122,0.986,1.249,1.013,0.981,1.082,1.028,1.407,1.122
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.233,1.249,1.013,0.981,1.082,1.028,1.407,1.122,1.233
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.96,1.013,0.981,1.082,1.028,1.407,1.122,1.233,0.96
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.234,0.981,1.082,1.028,1.407,1.122,1.233,0.96,1.234
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,0.918,1.082,1.028,1.407,1.122,1.233,0.96,1.234,0.918
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.745,1.028,1.407,1.122,1.233,0.96,1.234,0.918,1.745
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.166,1.407,1.122,1.233,0.96,1.234,0.918,1.745,1.166
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.944,1.122,1.233,0.96,1.234,0.918,1.745,1.166,1.944
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.227,1.233,0.96,1.234,0.918,1.745,1.166,1.944,1.227
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.297,0.96,1.234,0.918,1.745,1.166,1.944,1.227,1.297
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,2.375,1.234,0.918,1.745,1.166,1.944,1.227,1.297,2.375
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.144,0.918,1.745,1.166,1.944,1.227,1.297,2.375,1.144
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.169,1.745,1.166,1.944,1.227,1.297,2.375,1.144,1.169
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.229,1.166,1.944,1.227,1.297,2.375,1.144,1.169,1.229
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.883,1.944,1.227,1.297,2.375,1.144,1.169,1.229,1.883
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.178,1.227,1.297,2.375,1.144,1.169,1.229,1.883,1.178
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.112,1.297,2.375,1.144,1.169,1.229,1.883,1.178,1.112
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.235,2.375,1.144,1.169,1.229,1.883,1.178,1.112,1.235
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.236,1.144,1.169,1.229,1.883,1.178,1.112,1.235,1.236
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.33,1.169,1.229,1.883,1.178,1.112,1.235,1.236,1.33
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.292,1.229,1.883,1.178,1.112,1.235,1.236,1.33,1.292
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.237,1.883,1.178,1.112,1.235,1.236,1.33,1.292,1.237
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.09,1.178,1.112,1.235,1.236,1.33,1.292,1.237,1.09
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.294,1.112,1.235,1.236,1.33,1.292,1.237,1.09,1.294
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.172,1.235,1.236,1.33,1.292,1.237,1.09,1.294,1.172
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.07,1.236,1.33,1.292,1.237,1.09,1.294,1.172,1.07
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.187,1.33,1.292,1.237,1.09,1.294,1.172,1.07,1.187
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.676,1.292,1.237,1.09,1.294,1.172,1.07,1.187,1.676
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.17,1.237,1.09,1.294,1.172,1.07,1.187,1.676,1.17
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.988,1.09,1.294,1.172,1.07,1.187,1.676,1.17,0.988
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,0.957,1.294,1.172,1.07,1.187,1.676,1.17,0.988,0.957
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.035,1.172,1.07,1.187,1.676,1.17,0.988,0.957,1.035
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.043,1.07,1.187,1.676,1.17,0.988,0.957,1.035,1.043
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.845,1.187,1.676,1.17,0.988,0.957,1.035,1.043,0.845
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.909,1.676,1.17,0.988,0.957,1.035,1.043,0.845,0.909
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.257,1.17,0.988,0.957,1.035,1.043,0.845,0.909,1.257
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.425,0.988,0.957,1.035,1.043,0.845,0.909,1.257,1.425
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.25,0.957,1.035,1.043,0.845,0.909,1.257,1.425,1.25
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.026,1.035,1.043,0.845,0.909,1.257,1.425,1.25,1.026
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.434,1.043,0.845,0.909,1.257,1.425,1.25,1.026,1.434
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.987,0.845,0.909,1.257,1.425,1.25,1.026,1.434,0.987
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.186,0.909,1.257,1.425,1.25,1.026,1.434,0.987,1.186
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.313,1.257,1.425,1.25,1.026,1.434,0.987,1.186,1.313
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.131,1.425,1.25,1.026,1.434,0.987,1.186,1.313,1.131
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.988,1.25,1.026,1.434,0.987,1.186,1.313,1.131,0.988
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.05,1.026,1.434,0.987,1.186,1.313,1.131,0.988,1.05
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.142,1.434,0.987,1.186,1.313,1.131,0.988,1.05,1.142
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.04,0.987,1.186,1.313,1.131,0.988,1.05,1.142,1.04
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.026,1.186,1.313,1.131,0.988,1.05,1.142,1.04,1.026
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.18,1.313,1.131,0.988,1.05,1.142,1.04,1.026,1.18
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.265,1.131,0.988,1.05,1.142,1.04,1.026,1.18,1.265
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.032,0.988,1.05,1.142,1.04,1.026,1.18,1.265,1.032
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.454,1.05,1.142,1.04,1.026,1.18,1.265,1.032,1.454
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.468,1.142,1.04,1.026,1.18,1.265,1.032,1.454,1.468
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.915,1.04,1.026,1.18,1.265,1.032,1.454,1.468,0.915
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.963,1.026,1.18,1.265,1.032,1.454,1.468,0.915,0.963
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.318,1.18,1.265,1.032,1.454,1.468,0.915,0.963,1.318
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.958,1.265,1.032,1.454,1.468,0.915,0.963,1.318,0.958
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.022,1.032,1.454,1.468,0.915,0.963,1.318,0.958,1.022
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.868,1.454,1.468,0.915,0.963,1.318,0.958,1.022,0.868
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.277,1.468,0.915,0.963,1.318,0.958,1.022,0.868,1.277
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.632,0.915,0.963,1.318,0.958,1.022,0.868,1.277,1.632
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.952,0.963,1.318,0.958,1.022,0.868,1.277,1.632,0.952
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.178,1.318,0.958,1.022,0.868,1.277,1.632,0.952,1.178
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.083,0.958,1.022,0.868,1.277,1.632,0.952,1.178,1.083
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.744,1.022,0.868,1.277,1.632,0.952,1.178,1.083,1.744
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.443,0.868,1.277,1.632,0.952,1.178,1.083,1.744,1.443
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.991,1.277,1.632,0.952,1.178,1.083,1.744,1.443,0.991
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.074,1.632,0.952,1.178,1.083,1.744,1.443,0.991,1.074
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.076,0.952,1.178,1.083,1.744,1.443,0.991,1.074,1.076
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.108,1.178,1.083,1.744,1.443,0.991,1.074,1.076,1.108
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.046,1.083,1.744,1.443,0.991,1.074,1.076,1.108,1.046
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.892,1.744,1.443,0.991,1.074,1.076,1.108,1.046,0.892
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.085,1.443,0.991,1.074,1.076,1.108,1.046,0.892,1.085
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.271,0.991,1.074,1.076,1.108,1.046,0.892,1.085,1.271
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,0.968,1.074,1.076,1.108,1.046,0.892,1.085,1.271,0.968
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.116,1.076,1.108,1.046,0.892,1.085,1.271,0.968,1.116
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,2.445,1.108,1.046,0.892,1.085,1.271,0.968,1.116,2.445
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.136,1.046,0.892,1.085,1.271,0.968,1.116,2.445,1.136
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.119,0.892,1.085,1.271,0.968,1.116,2.445,1.136,1.119
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.026,1.085,1.271,0.968,1.116,2.445,1.136,1.119,1.026
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.095,1.271,0.968,1.116,2.445,1.136,1.119,1.026,1.095
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.188,0.968,1.116,2.445,1.136,1.119,1.026,1.095,1.188
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.984,1.116,2.445,1.136,1.119,1.026,1.095,1.188,0.984
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.5,2.445,1.136,1.119,1.026,1.095,1.188,0.984,1.5
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.094,1.136,1.119,1.026,1.095,1.188,0.984,1.5,1.094
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.941,1.119,1.026,1.095,1.188,0.984,1.5,1.094,0.941
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.497,1.026,1.095,1.188,0.984,1.5,1.094,0.941,1.497
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.23,1.095,1.188,0.984,1.5,1.094,0.941,1.497,1.23
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.12,1.188,0.984,1.5,1.094,0.941,1.497,1.23,1.12
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.908,0.984,1.5,1.094,0.941,1.497,1.23,1.12,0.908
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,0.958,1.5,1.094,0.941,1.497,1.23,1.12,0.908,0.958
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.03,1.094,0.941,1.497,1.23,1.12,0.908,0.958,1.03
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.989,0.941,1.497,1.23,1.12,0.908,0.958,1.03,0.989
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.026,1.497,1.23,1.12,0.908,0.958,1.03,0.989,1.026
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.991,1.23,1.12,0.908,0.958,1.03,0.989,1.026,0.991
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.959,1.12,0.908,0.958,1.03,0.989,1.026,0.991,0.959
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.312,0.908,0.958,1.03,0.989,1.026,0.991,0.959,1.312
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.98,0.958,1.03,0.989,1.026,0.991,0.959,1.312,0.98
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.026,1.03,0.989,1.026,0.991,0.959,1.312,0.98,1.026
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.922,0.989,1.026,0.991,0.959,1.312,0.98,1.026,0.922
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.44,1.026,0.991,0.959,1.312,0.98,1.026,0.922,1.44
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,2.015,0.991,0.959,1.312,0.98,1.026,0.922,1.44,2.015
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.919,0.959,1.312,0.98,1.026,0.922,1.44,2.015,0.919
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.969,1.312,0.98,1.026,0.922,1.44,2.015,0.919,0.969
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.939,0.98,1.026,0.922,1.44,2.015,0.919,0.969,0.939
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.305,1.026,0.922,1.44,2.015,0.919,0.969,0.939,1.305
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.471,0.922,1.44,2.015,0.919,0.969,0.939,1.305,1.471
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.001,1.44,2.015,0.919,0.969,0.939,1.305,1.471,1.001
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.828,2.015,0.919,0.969,0.939,1.305,1.471,1.001,0.828
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,0,1.342,0.919,0.969,0.939,1.305,1.471,1.001,0.828,1.342
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,1.164,0.969,0.939,1.305,1.471,1.001,0.828,1.342,1.164
../data/datasets/mem_4-point/data_Siedlecka_unpub.csv,AU0903,1,0.975,0.939,1.305,1.471,1.001,0.828,1.342,1.164,0.975
